-172.435, -218.110, 15.076, 35.000
-172.115, -218.796, 15.160, 35.050
-171.789, -219.483, 15.236, 35.100
-171.458, -220.171, 15.304, 35.150
-171.122, -220.861, 15.366, 35.200
-170.781, -221.551, 15.425, 35.250
-170.436, -222.243, 15.483, 35.300
-170.086, -222.935, 15.542, 35.350
-169.732, -223.629, 15.606, 35.400
-169.373, -224.325, 15.676, 35.450
-169.009, -225.022, 15.753, 35.500
-168.640, -225.721, 15.837, 35.550
-168.267, -226.422, 15.926, 35.600
-167.888, -227.127, 16.018, 35.650
-167.505, -227.834, 16.113, 35.700
-167.117, -228.544, 16.208, 35.750
-166.724, -229.256, 16.301, 35.800
-166.327, -229.971, 16.391, 35.850
-165.925, -230.689, 16.476, 35.900
-165.519, -231.408, 16.557, 35.950
-165.108, -232.130, 16.634, 36.000
-164.694, -232.854, 16.708, 36.050
-164.276, -233.580, 16.780, 36.100
-163.854, -234.308, 16.853, 36.150
-163.429, -235.038, 16.927, 36.200
-163.000, -235.771, 17.004, 36.250
-162.567, -236.506, 17.086, 36.300
-162.130, -237.243, 17.171, 36.350
-161.690, -237.984, 17.261, 36.400
-161.246, -238.727, 17.353, 36.450
-160.798, -239.474, 17.448, 36.500
-160.346, -240.225, 17.545, 36.550
-159.891, -240.979, 17.641, 36.600
-159.433, -241.736, 17.736, 36.650
-158.971, -242.497, 17.829, 36.700
-158.505, -243.261, 17.920, 36.750
-158.037, -244.028, 18.008, 36.800
-157.566, -244.799, 18.095, 36.850
-157.093, -245.573, 18.180, 36.900
-156.616, -246.351, 18.264, 36.950
-156.138, -247.132, 18.348, 37.000
-155.657, -247.916, 18.434, 37.050
-155.174, -248.705, 18.522, 37.100
-154.689, -249.497, 18.612, 37.150
-154.202, -250.294, 18.705, 37.200
-153.713, -251.095, 18.800, 37.250
-153.223, -251.901, 18.898, 37.300
-152.731, -252.712, 18.998, 37.350
-152.239, -253.528, 19.097, 37.400
-151.745, -254.350, 19.190, 37.450
-151.253, -255.176, 19.258, 37.500
-150.762, -256.005, 19.286, 37.550
-150.274, -256.835, 19.263, 37.600
-149.792, -257.665, 19.192, 37.650
-149.316, -258.493, 19.080, 37.700
-148.848, -259.317, 18.942, 37.750
-148.389, -260.138, 18.792, 37.800
-147.941, -260.957, 18.641, 37.850
-147.502, -261.772, 18.499, 37.900
-147.074, -262.587, 18.377, 37.950
-146.656, -263.401, 18.279, 38.000
-146.249, -264.216, 18.204, 38.050
-145.851, -265.032, 18.149, 38.100
-145.463, -265.851, 18.114, 38.150
-145.085, -266.674, 18.096, 38.200
-144.716, -267.500, 18.094, 38.250
-144.355, -268.331, 18.106, 38.300
-144.002, -269.166, 18.131, 38.350
-143.657, -270.006, 18.167, 38.400
-143.320, -270.851, 18.212, 38.450
-142.989, -271.702, 18.266, 38.500
-142.666, -272.559, 18.327, 38.550
-142.350, -273.422, 18.395, 38.600
-142.040, -274.290, 18.468, 38.650
-141.737, -275.166, 18.547, 38.700
-141.440, -276.048, 18.631, 38.750
-141.150, -276.936, 18.718, 38.800
-140.866, -277.831, 18.810, 38.850
-140.587, -278.733, 18.905, 38.900
-140.315, -279.642, 19.003, 38.950
-140.048, -280.557, 19.098, 39.000
-139.788, -281.478, 19.173, 39.050
-139.534, -282.404, 19.211, 39.100
-139.288, -283.332, 19.201, 39.150
-139.050, -284.259, 19.139, 39.200
-138.820, -285.183, 19.032, 39.250
-138.600, -286.102, 18.892, 39.300
-138.388, -287.016, 18.733, 39.350
-138.186, -287.923, 18.567, 39.400
-137.993, -288.824, 18.406, 39.450
-137.808, -289.719, 18.258, 39.500
-137.632, -290.610, 18.133, 39.550
-137.464, -291.497, 18.033, 39.600
-137.303, -292.382, 17.957, 39.650
-137.149, -293.264, 17.903, 39.700
-137.002, -294.147, 17.869, 39.750
-136.862, -295.029, 17.853, 39.800
-136.728, -295.912, 17.854, 39.850
-136.600, -296.796, 17.869, 39.900
-136.478, -297.683, 17.896, 39.950
-136.363, -298.572, 17.934, 40.000
-136.253, -299.464, 17.982, 40.050
-136.149, -300.359, 18.036, 40.100
-136.050, -301.258, 18.084, 40.150
-135.957, -302.159, 18.113, 40.200
-135.871, -303.060, 18.113, 40.250
-135.791, -303.961, 18.079, 40.300
-135.718, -304.859, 18.012, 40.350
-135.652, -305.753, 17.917, 40.400
-135.593, -306.643, 17.805, 40.450
-135.541, -307.526, 17.686, 40.500
-135.496, -308.405, 17.570, 40.550
-135.457, -309.278, 17.467, 40.600
-135.426, -310.148, 17.385, 40.650
-135.400, -311.014, 17.326, 40.700
-135.382, -311.879, 17.288, 40.750
-135.370, -312.743, 17.270, 40.800
-135.366, -313.607, 17.268, 40.850
-135.367, -314.471, 17.281, 40.900
-135.374, -315.336, 17.300, 40.950
-135.388, -316.202, 17.315, 41.000
-135.408, -317.068, 17.318, 41.050
-135.435, -317.933, 17.302, 41.100
-135.468, -318.796, 17.266, 41.150
-135.509, -319.656, 17.210, 41.200
-135.556, -320.512, 17.137, 41.250
-135.610, -321.364, 17.053, 41.300
-135.671, -322.211, 16.966, 41.350
-135.738, -323.053, 16.880, 41.400
-135.813, -323.891, 16.803, 41.450
-135.894, -324.724, 16.739, 41.500
-135.983, -325.555, 16.691, 41.550
-136.080, -326.382, 16.659, 41.600
-136.184, -327.208, 16.642, 41.650
-136.296, -328.033, 16.635, 41.700
-136.415, -328.856, 16.631, 41.750
-136.542, -329.678, 16.626, 41.800
-136.678, -330.497, 16.614, 41.850
-136.821, -331.315, 16.592, 41.900
-136.971, -332.129, 16.558, 41.950
-137.130, -332.940, 16.511, 42.000
-137.296, -333.746, 16.453, 42.050
-137.470, -334.548, 16.388, 42.100
-137.653, -335.343, 16.319, 42.150
-137.843, -336.134, 16.252, 42.200
-138.041, -336.919, 16.190, 42.250
-138.247, -337.700, 16.135, 42.300
-138.463, -338.475, 16.090, 42.350
-138.687, -339.246, 16.054, 42.400
-138.920, -340.013, 16.028, 42.450
-139.162, -340.776, 16.008, 42.500
-139.413, -341.535, 15.990, 42.550
-139.675, -342.290, 15.972, 42.600
-139.946, -343.040, 15.950, 42.650
-140.226, -343.785, 15.924, 42.700
-140.516, -344.525, 15.890, 42.750
-140.816, -345.259, 15.849, 42.800
-141.124, -345.987, 15.802, 42.850
-141.440, -346.708, 15.751, 42.900
-141.763, -347.424, 15.699, 42.950
-142.093, -348.134, 15.646, 43.000
-142.428, -348.839, 15.596, 43.050
-142.768, -349.539, 15.549, 43.100
-143.112, -350.234, 15.507, 43.150
-143.460, -350.926, 15.472, 43.200
-143.810, -351.615, 15.451, 43.250
-144.163, -352.302, 15.451, 43.300
-144.520, -352.988, 15.470, 43.350
-144.879, -353.675, 15.504, 43.400
-145.241, -354.363, 15.551, 43.450
-145.606, -355.052, 15.610, 43.500
-145.974, -355.744, 15.679, 43.550
-146.345, -356.438, 15.756, 43.600
-146.719, -357.135, 15.840, 43.650
-147.096, -357.835, 15.930, 43.700
-147.477, -358.539, 16.026, 43.750
-147.861, -359.247, 16.127, 43.800
-148.248, -359.959, 16.232, 43.850
-148.638, -360.675, 16.341, 43.900
-149.032, -361.395, 16.452, 43.950
-149.430, -362.120, 16.567, 44.000
-149.831, -362.850, 16.683, 44.050
-150.236, -363.584, 16.802, 44.100
-150.645, -364.323, 16.923, 44.150
-151.057, -365.067, 17.045, 44.200
-151.472, -365.816, 17.168, 44.250
-151.891, -366.570, 17.293, 44.300
-152.314, -367.329, 17.418, 44.350
-152.740, -368.094, 17.543, 44.400
-153.170, -368.863, 17.665, 44.450
-153.602, -369.638, 17.780, 44.500
-154.038, -370.417, 17.883, 44.550
-154.476, -371.200, 17.974, 44.600
-154.916, -371.986, 18.052, 44.650
-155.358, -372.775, 18.120, 44.700
-155.802, -373.567, 18.180, 44.750
-156.246, -374.362, 18.238, 44.800
-156.692, -375.159, 18.297, 44.850
-157.140, -375.959, 18.362, 44.900
-157.589, -376.763, 18.433, 44.950
-158.039, -377.570, 18.509, 45.000
-158.491, -378.381, 18.591, 45.050
-158.945, -379.195, 18.677, 45.100
-159.400, -380.014, 18.767, 45.150
-159.856, -380.838, 18.860, 45.200
-160.314, -381.666, 18.957, 45.250
-160.774, -382.499, 19.056, 45.300
-161.235, -383.337, 19.157, 45.350
-161.698, -384.180, 19.261, 45.400
-162.162, -385.028, 19.367, 45.450
-162.627, -385.881, 19.474, 45.500
-163.094, -386.740, 19.582, 45.550
-163.561, -387.605, 19.692, 45.600
-164.031, -388.475, 19.803, 45.650
-164.501, -389.350, 19.915, 45.700
-164.972, -390.232, 20.027, 45.750
-165.445, -391.119, 20.141, 45.800
-165.918, -392.012, 20.254, 45.850
-166.392, -392.912, 20.365, 45.900
-166.867, -393.816, 20.473, 45.950
-167.342, -394.727, 20.578, 46.000
-167.817, -395.643, 20.679, 46.050
-168.293, -396.565, 20.776, 46.100
-168.768, -397.492, 20.870, 46.150
-169.243, -398.425, 20.963, 46.200
-169.717, -399.363, 21.055, 46.250
-170.191, -400.307, 21.149, 46.300
-170.663, -401.256, 21.244, 46.350
-171.135, -402.211, 21.337, 46.400
-171.605, -403.172, 21.414, 46.450
-172.072, -404.137, 21.455, 46.500
-172.536, -405.103, 21.446, 46.550
-172.996, -406.069, 21.380, 46.600
-173.449, -407.031, 21.266, 46.650
-173.895, -407.989, 21.116, 46.700
-174.335, -408.941, 20.943, 46.750
-174.767, -409.886, 20.762, 46.800
-175.191, -410.825, 20.582, 46.850
-175.608, -411.759, 20.412, 46.900
-176.019, -412.687, 20.263, 46.950
-176.422, -413.611, 20.138, 47.000
-176.820, -414.532, 20.035, 47.050
-177.212, -415.451, 19.954, 47.100
-177.599, -416.368, 19.893, 47.150
-177.981, -417.286, 19.850, 47.200
-178.359, -418.203, 19.824, 47.250
-178.732, -419.122, 19.813, 47.300
-179.101, -420.042, 19.816, 47.350
-179.466, -420.964, 19.831, 47.400
-179.827, -421.889, 19.856, 47.450
-180.183, -422.817, 19.890, 47.500
-180.534, -423.750, 19.932, 47.550
-180.880, -424.687, 19.980, 47.600
-181.220, -425.628, 20.032, 47.650
-181.554, -426.575, 20.074, 47.700
-181.881, -427.524, 20.095, 47.750
-182.201, -428.476, 20.085, 47.800
-182.513, -429.429, 20.039, 47.850
-182.817, -430.380, 19.960, 47.900
-183.112, -431.329, 19.856, 47.950
-183.400, -432.274, 19.743, 48.000
-183.680, -433.216, 19.630, 48.050
-183.952, -434.154, 19.529, 48.100
-184.218, -435.091, 19.448, 48.150
-184.477, -436.025, 19.387, 48.200
-184.731, -436.959, 19.346, 48.250
-184.981, -437.893, 19.321, 48.300
-185.226, -438.827, 19.313, 48.350
-185.468, -439.763, 19.318, 48.400
-185.706, -440.700, 19.336, 48.450
-185.942, -441.639, 19.365, 48.500
-186.175, -442.581, 19.404, 48.550
-186.405, -443.525, 19.451, 48.600
-186.634, -444.473, 19.506, 48.650
-186.861, -445.424, 19.568, 48.700
-187.087, -446.379, 19.635, 48.750
-187.311, -447.338, 19.708, 48.800
-187.534, -448.301, 19.785, 48.850
-187.755, -449.268, 19.867, 48.900
-187.976, -450.240, 19.952, 48.950
-188.195, -451.216, 20.041, 49.000
-188.414, -452.198, 20.132, 49.050
-188.631, -453.184, 20.226, 49.100
-188.848, -454.175, 20.322, 49.150
-189.063, -455.172, 20.421, 49.200
-189.278, -456.174, 20.521, 49.250
-189.492, -457.181, 20.623, 49.300
-189.705, -458.193, 20.726, 49.350
-189.917, -459.211, 20.830, 49.400
-190.129, -460.235, 20.936, 49.450
-190.340, -461.264, 21.042, 49.500
-190.550, -462.299, 21.149, 49.550
-190.759, -463.339, 21.257, 49.600
-190.968, -464.385, 21.366, 49.650
-191.177, -465.437, 21.475, 49.700
-191.384, -466.494, 21.585, 49.750
-191.591, -467.557, 21.694, 49.800
-191.798, -468.626, 21.804, 49.850
-192.003, -469.700, 21.915, 49.900
-192.209, -470.780, 22.025, 49.950
-192.413, -471.866, 22.136, 50.000
-192.617, -472.958, 22.246, 50.050
-192.821, -474.055, 22.357, 50.100
-193.024, -475.158, 22.467, 50.150
-193.227, -476.267, 22.578, 50.200
-193.429, -477.382, 22.688, 50.250
-193.631, -478.502, 22.795, 50.300
-193.832, -479.627, 22.887, 50.350
-194.032, -480.755, 22.951, 50.400
-194.231, -481.886, 22.977, 50.450
-194.429, -483.017, 22.959, 50.500
-194.625, -484.145, 22.901, 50.550
-194.819, -485.269, 22.814, 50.600
-195.011, -486.389, 22.709, 50.650
-195.200, -487.503, 22.601, 50.700
-195.388, -488.613, 22.500, 50.750
-195.573, -489.719, 22.416, 50.800
-195.757, -490.822, 22.348, 50.850
-195.939, -491.922, 22.297, 50.900
-196.120, -493.021, 22.261, 50.950
-196.299, -494.119, 22.238, 51.000
-196.477, -495.217, 22.229, 51.050
-196.654, -496.314, 22.231, 51.100
-196.830, -497.413, 22.243, 51.150
-197.005, -498.512, 22.264, 51.200
-197.179, -499.613, 22.293, 51.250
-197.353, -500.715, 22.330, 51.300
-197.526, -501.820, 22.373, 51.350
-197.699, -502.928, 22.421, 51.400
-197.870, -504.038, 22.476, 51.450
-198.042, -505.151, 22.534, 51.500
-198.213, -506.267, 22.597, 51.550
-198.383, -507.386, 22.662, 51.600
-198.553, -508.509, 22.722, 51.650
-198.722, -509.634, 22.768, 51.700
-198.891, -510.761, 22.793, 51.750
-199.058, -511.888, 22.792, 51.800
-199.225, -513.014, 22.766, 51.850
-199.390, -514.138, 22.719, 51.900
-199.554, -515.260, 22.659, 51.950
-199.716, -516.378, 22.594, 52.000
-199.877, -517.493, 22.534, 52.050
-200.036, -518.607, 22.485, 52.100
-200.195, -519.718, 22.452, 52.150
-200.352, -520.829, 22.432, 52.200
-200.508, -521.940, 22.424, 52.250
-200.664, -523.050, 22.427, 52.300
-200.818, -524.162, 22.440, 52.350
-200.972, -525.274, 22.462, 52.400
-201.125, -526.388, 22.490, 52.450
-201.278, -527.503, 22.515, 52.500
-201.430, -528.619, 22.526, 52.550
-201.581, -529.735, 22.511, 52.600
-201.730, -530.849, 22.465, 52.650
-201.879, -531.959, 22.389, 52.700
-202.026, -533.065, 22.287, 52.750
-202.171, -534.165, 22.166, 52.800
-202.314, -535.259, 22.037, 52.850
-202.456, -536.346, 21.909, 52.900
-202.596, -537.428, 21.791, 52.950
-202.735, -538.505, 21.690, 53.000
-202.872, -539.578, 21.609, 53.050
-203.008, -540.648, 21.545, 53.100
-203.143, -541.715, 21.499, 53.150
-203.276, -542.781, 21.468, 53.200
-203.409, -543.846, 21.451, 53.250
-203.541, -544.911, 21.448, 53.300
-203.672, -545.976, 21.453, 53.350
-203.802, -547.041, 21.457, 53.400
-203.931, -548.107, 21.451, 53.450
-204.060, -549.171, 21.428, 53.500
-204.187, -550.233, 21.383, 53.550
-204.314, -551.293, 21.317, 53.600
-204.439, -552.348, 21.232, 53.650
-204.562, -553.398, 21.134, 53.700
-204.685, -554.444, 21.029, 53.750
-204.806, -555.484, 20.925, 53.800
-204.925, -556.520, 20.828, 53.850
-205.043, -557.552, 20.744, 53.900
-205.160, -558.580, 20.677, 53.950
-205.276, -559.606, 20.629, 54.000
-205.391, -560.630, 20.597, 54.050
-205.504, -561.653, 20.579, 54.100
-205.617, -562.676, 20.569, 54.150
-205.729, -563.699, 20.560, 54.200
-205.840, -564.721, 20.545, 54.250
-205.950, -565.741, 20.518, 54.300
-206.059, -566.760, 20.476, 54.350
-206.167, -567.776, 20.418, 54.400
-206.274, -568.789, 20.346, 54.450
-206.380, -569.798, 20.264, 54.500
-206.484, -570.802, 20.176, 54.550
-206.587, -571.802, 20.088, 54.600
-206.689, -572.798, 20.005, 54.650
-206.789, -573.791, 19.930, 54.700
-206.889, -574.780, 19.868, 54.750
-206.987, -575.767, 19.819, 54.800
-207.085, -576.752, 19.783, 54.850
-207.181, -577.736, 19.756, 54.900
-207.276, -578.719, 19.736, 54.950
-207.371, -579.701, 19.716, 55.000
-207.464, -580.682, 19.691, 55.050
-207.556, -581.661, 19.659, 55.100
-207.647, -582.638, 19.617, 55.150
-207.737, -583.613, 19.563, 55.200
-207.826, -584.585, 19.500, 55.250
-207.914, -585.554, 19.429, 55.300
-208.000, -586.518, 19.354, 55.350
-208.085, -587.480, 19.279, 55.400
-208.169, -588.437, 19.208, 55.450
-208.251, -589.392, 19.143, 55.500
-208.332, -590.344, 19.086, 55.550
-208.412, -591.293, 19.039, 55.600
-208.491, -592.240, 19.000, 55.650
-208.569, -593.186, 18.968, 55.700
-208.646, -594.131, 18.940, 55.750
-208.721, -595.074, 18.912, 55.800
-208.796, -596.016, 18.882, 55.850
-208.869, -596.956, 18.846, 55.900
-208.942, -597.894, 18.803, 55.950
-209.013, -598.830, 18.752, 56.000
-209.082, -599.763, 18.695, 56.050
-209.151, -600.693, 18.633, 56.100
-209.218, -601.620, 18.569, 56.150
-209.283, -602.544, 18.504, 56.200
-209.348, -603.464, 18.442, 56.250
-209.411, -604.382, 18.384, 56.300
-209.473, -605.298, 18.333, 56.350
-209.533, -606.211, 18.287, 56.400
-209.592, -607.122, 18.247, 56.450
-209.650, -608.031, 18.212, 56.500
-209.707, -608.939, 18.179, 56.550
-209.762, -609.846, 18.146, 56.600
-209.816, -610.750, 18.111, 56.650
-209.868, -611.653, 18.072, 56.700
-209.919, -612.554, 18.029, 56.750
-209.969, -613.452, 17.981, 56.800
-210.017, -614.348, 17.929, 56.850
-210.064, -615.241, 17.874, 56.900
-210.109, -616.132, 17.817, 56.950
-210.153, -617.020, 17.761, 57.000
-210.195, -617.905, 17.706, 57.050
-210.235, -618.787, 17.654, 57.100
-210.274, -619.668, 17.606, 57.150
-210.311, -620.546, 17.563, 57.200
-210.347, -621.422, 17.523, 57.250
-210.381, -622.296, 17.485, 57.300
-210.413, -623.169, 17.450, 57.350
-210.444, -624.040, 17.414, 57.400
-210.472, -624.909, 17.376, 57.450
-210.499, -625.776, 17.337, 57.500
-210.524, -626.641, 17.294, 57.550
-210.547, -627.504, 17.248, 57.600
-210.568, -628.364, 17.200, 57.650
-210.587, -629.222, 17.150, 57.700
-210.604, -630.078, 17.099, 57.750
-210.618, -630.931, 17.049, 57.800
-210.631, -631.781, 17.000, 57.850
-210.641, -632.630, 16.952, 57.900
-210.648, -633.476, 16.908, 57.950
-210.653, -634.320, 16.866, 58.000
-210.656, -635.162, 16.826, 58.050
-210.656, -636.002, 16.788, 58.100
-210.653, -636.840, 16.750, 58.150
-210.648, -637.676, 16.713, 58.200
-210.639, -638.510, 16.674, 58.250
-210.627, -639.343, 16.634, 58.300
-210.612, -640.173, 16.592, 58.350
-210.594, -641.001, 16.549, 58.400
-210.572, -641.826, 16.504, 58.450
-210.546, -642.650, 16.458, 58.500
-210.517, -643.470, 16.412, 58.550
-210.482, -644.289, 16.366, 58.600
-210.444, -645.104, 16.321, 58.650
-210.401, -645.918, 16.277, 58.700
-210.353, -646.729, 16.235, 58.750
-210.299, -647.537, 16.194, 58.800
-210.239, -648.343, 16.154, 58.850
-210.173, -649.146, 16.116, 58.900
-210.100, -649.948, 16.077, 58.950
-210.020, -650.746, 16.039, 59.000
-209.934, -651.542, 16.001, 59.050
-209.841, -652.335, 15.962, 59.100
-209.742, -653.125, 15.923, 59.150
-209.637, -653.913, 15.883, 59.200
-209.527, -654.698, 15.842, 59.250
-209.412, -655.480, 15.801, 59.300
-209.292, -656.259, 15.758, 59.350
-209.169, -657.036, 15.715, 59.400
-209.041, -657.810, 15.673, 59.450
-208.910, -658.581, 15.630, 59.500
-208.775, -659.349, 15.588, 59.550
-208.637, -660.114, 15.547, 59.600
-208.496, -660.878, 15.507, 59.650
-208.352, -661.638, 15.468, 59.700
-208.205, -662.396, 15.429, 59.750
-208.055, -663.151, 15.391, 59.800
-207.903, -663.904, 15.353, 59.850
-207.747, -664.654, 15.316, 59.900
-207.588, -665.402, 15.278, 59.950
-207.427, -666.147, 15.240, 60.000
-207.262, -666.890, 15.202, 60.050
-207.094, -667.630, 15.163, 60.100
-206.924, -668.367, 15.124, 60.150
-206.750, -669.102, 15.084, 60.200
-206.573, -669.833, 15.045, 60.250
-206.393, -670.562, 15.005, 60.300
-206.209, -671.288, 14.966, 60.350
-206.022, -672.012, 14.927, 60.400
-205.832, -672.732, 14.889, 60.450
-205.638, -673.449, 14.851, 60.500
-205.440, -674.164, 14.814, 60.550
-205.239, -674.875, 14.777, 60.600
-205.035, -675.584, 14.740, 60.650
-204.826, -676.289, 14.703, 60.700
-204.613, -676.991, 14.666, 60.750
-204.397, -677.691, 14.630, 60.800
-204.177, -678.387, 14.592, 60.850
-203.953, -679.080, 14.555, 60.900
-203.724, -679.769, 14.518, 60.950
-203.492, -680.455, 14.480, 61.000
-203.255, -681.138, 14.443, 61.050
-203.015, -681.818, 14.405, 61.100
-202.770, -682.493, 14.368, 61.150
-202.521, -683.166, 14.331, 61.200
-202.268, -683.835, 14.294, 61.250
-202.011, -684.500, 14.258, 61.300
-201.748, -685.161, 14.221, 61.350
-201.481, -685.819, 14.185, 61.400
-201.210, -686.473, 14.150, 61.450
-200.934, -687.123, 14.113, 61.500
-200.653, -687.768, 14.078, 61.550
-200.367, -688.410, 14.043, 61.600
-200.076, -689.048, 14.007, 61.650
-199.780, -689.681, 13.970, 61.700
-199.479, -690.309, 13.934, 61.750
-199.172, -690.933, 13.899, 61.800
-198.860, -691.552, 13.862, 61.850
-198.543, -692.167, 13.827, 61.900
-198.221, -692.777, 13.792, 61.950
-197.892, -693.382, 13.755, 62.000
-197.559, -693.982, 13.721, 62.050
-197.220, -694.576, 13.686, 62.100
-196.876, -695.166, 13.650, 62.150
-196.525, -695.750, 13.614, 62.200
-196.169, -696.328, 13.580, 62.250
-195.807, -696.901, 13.545, 62.300
-195.439, -697.467, 13.510, 62.350
-195.065, -698.028, 13.476, 62.400
-194.686, -698.583, 13.441, 62.450
-194.300, -699.131, 13.406, 62.500
-193.909, -699.674, 13.372, 62.550
-193.512, -700.210, 13.338, 62.600
-193.109, -700.739, 13.302, 62.650
-192.701, -701.262, 13.268, 62.700
-192.286, -701.778, 13.234, 62.750
-191.866, -702.287, 13.198, 62.800
-191.440, -702.789, 13.165, 62.850
-191.009, -703.284, 13.130, 62.900
-190.571, -703.771, 13.095, 62.950
-190.129, -704.251, 13.062, 63.000
-189.681, -704.724, 13.028, 63.050
-189.227, -705.189, 12.993, 63.100
-188.768, -705.647, 12.960, 63.150
-188.304, -706.096, 12.926, 63.200
-187.834, -706.537, 12.892, 63.250
-187.360, -706.971, 12.859, 63.300
-186.880, -707.397, 12.825, 63.350
-186.395, -707.814, 12.791, 63.400
-185.906, -708.223, 12.758, 63.450
-185.412, -708.623, 12.724, 63.500
-184.913, -709.015, 12.690, 63.550
-184.409, -709.399, 12.657, 63.600
-183.902, -709.774, 12.623, 63.650
-183.390, -710.140, 12.589, 63.700
-182.875, -710.498, 12.556, 63.750
-182.355, -710.847, 12.523, 63.800
-181.832, -711.188, 12.489, 63.850
-181.305, -711.520, 12.457, 63.900
-180.774, -711.843, 12.423, 63.950
-180.241, -712.158, 12.390, 64.000
-179.704, -712.464, 12.358, 64.050
-179.164, -712.761, 12.325, 64.100
-178.622, -713.050, 12.291, 64.150
-178.077, -713.330, 12.259, 64.200
-177.530, -713.602, 12.227, 64.250
-176.980, -713.866, 12.194, 64.300
-176.428, -714.121, 12.162, 64.350
-175.874, -714.368, 12.129, 64.400
-175.318, -714.605, 12.096, 64.450
-174.759, -714.834, 12.063, 64.500
-174.199, -715.053, 12.030, 64.550
-173.638, -715.263, 11.998, 64.600
-173.074, -715.464, 11.965, 64.650
-172.509, -715.654, 11.933, 64.700
-171.942, -715.835, 11.902, 64.750
-171.373, -716.005, 11.871, 64.800
-170.804, -716.165, 11.840, 64.850
-170.233, -716.315, 11.811, 64.900
-169.661, -716.455, 11.781, 64.950
-169.088, -716.585, 11.751, 65.000
-168.515, -716.705, 11.721, 65.050
-167.941, -716.816, 11.690, 65.100
-167.367, -716.916, 11.659, 65.150
-166.793, -717.006, 11.628, 65.200
-166.219, -717.087, 11.597, 65.250
-165.645, -717.159, 11.566, 65.300
-165.072, -717.222, 11.536, 65.350
-164.499, -717.275, 11.505, 65.400
-163.928, -717.320, 11.477, 65.450
-163.356, -717.355, 11.460, 65.500
-162.784, -717.383, 11.462, 65.550
-162.211, -717.402, 11.489, 65.600
-161.635, -717.413, 11.536, 65.650
-161.056, -717.417, 11.600, 65.700
-160.474, -717.412, 11.675, 65.750
-159.887, -717.398, 11.765, 65.800
-159.296, -717.377, 11.863, 65.850
-158.700, -717.346, 11.966, 65.900
-158.099, -717.307, 12.078, 65.950
-157.493, -717.259, 12.189, 66.000
-156.883, -717.201, 12.291, 66.050
-156.269, -717.134, 12.386, 66.100
-155.653, -717.058, 12.466, 66.150
-155.034, -716.971, 12.529, 66.200
-154.414, -716.876, 12.582, 66.250
-153.793, -716.771, 12.623, 66.300
-153.172, -716.656, 12.657, 66.350
-152.551, -716.533, 12.692, 66.400
-151.930, -716.401, 12.730, 66.450
-151.309, -716.259, 12.774, 66.500
-150.687, -716.109, 12.830, 66.550
-150.063, -715.949, 12.896, 66.600
-149.439, -715.780, 12.969, 66.650
-148.813, -715.602, 13.053, 66.700
-148.185, -715.414, 13.141, 66.750
-147.556, -715.217, 13.229, 66.800
-146.925, -715.010, 13.319, 66.850
-146.292, -714.794, 13.401, 66.900
-145.660, -714.568, 13.466, 66.950
-145.028, -714.334, 13.506, 67.000
-144.398, -714.091, 13.508, 67.050
-143.773, -713.841, 13.470, 67.100
-143.155, -713.584, 13.399, 67.150
-142.544, -713.322, 13.303, 67.200
-141.941, -713.054, 13.193, 67.250
-141.346, -712.781, 13.083, 67.300
-140.758, -712.504, 12.984, 67.350
-140.178, -712.221, 12.903, 67.400
-139.604, -711.933, 12.849, 67.450
-139.034, -711.640, 12.823, 67.500
-138.468, -711.339, 12.821, 67.550
-137.904, -711.032, 12.840, 67.600
-137.343, -710.718, 12.867, 67.650
-136.784, -710.396, 12.894, 67.700
-136.229, -710.068, 12.914, 67.750
-135.677, -709.733, 12.919, 67.800
-135.130, -709.391, 12.905, 67.850
-134.588, -709.044, 12.872, 67.900
-134.052, -708.691, 12.823, 67.950
-133.524, -708.333, 12.760, 68.000
-133.003, -707.971, 12.694, 68.050
-132.489, -707.603, 12.626, 68.100
-131.983, -707.231, 12.564, 68.150
-131.484, -706.853, 12.514, 68.200
-130.991, -706.470, 12.475, 68.250
-130.506, -706.081, 12.448, 68.300
-130.026, -705.686, 12.435, 68.350
-129.552, -705.284, 12.429, 68.400
-129.085, -704.875, 12.426, 68.450
-128.624, -704.459, 12.425, 68.500
-128.169, -704.036, 12.418, 68.550
-127.723, -703.606, 12.403, 68.600
-127.284, -703.170, 12.382, 68.650
-126.854, -702.727, 12.351, 68.700
-126.433, -702.279, 12.312, 68.750
-126.020, -701.825, 12.270, 68.800
-125.617, -701.366, 12.225, 68.850
-125.223, -700.902, 12.182, 68.900
-124.837, -700.433, 12.140, 68.950
-124.461, -699.959, 12.103, 69.000
-124.093, -699.481, 12.072, 69.050
-123.734, -698.998, 12.046, 69.100
-123.383, -698.510, 12.024, 69.150
-123.040, -698.018, 12.006, 69.200
-122.706, -697.521, 11.989, 69.250
-122.379, -697.019, 11.972, 69.300
-122.061, -696.514, 11.952, 69.350
-121.751, -696.005, 11.930, 69.400
-121.448, -695.492, 11.904, 69.450
-121.153, -694.977, 11.874, 69.500
-120.867, -694.459, 11.841, 69.550
-120.589, -693.938, 11.807, 69.600
-120.318, -693.416, 11.780, 69.650
-120.055, -692.890, 11.769, 69.700
-119.798, -692.360, 11.783, 69.750
-119.547, -691.826, 11.819, 69.800
-119.303, -691.286, 11.872, 69.850
-119.064, -690.740, 11.941, 69.900
-118.831, -690.187, 12.021, 69.950
